id	title	description	link	image_link	availability	price	brand	condition	product_type	shipping_label	return_policy_label
RPH-222-EARTH-STAR-BROMELI	Earth Star Bromeliad	Earth Star Bromeliad is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/222-earth-star-bromeliad/	https://rosaryplanthouse.com/sale_plants/222.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-223-SPOTTED-STAR-SUCCU	Spotted Star Succulent	Spotted Star Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/223-spotted-star-succulent/	https://rosaryplanthouse.com/sale_plants/223.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-225-OYSTER-PLANT-225	Oyster Plant	Oyster Plant is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/225-oyster-plant/	https://rosaryplanthouse.com/sale_plants/225.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-226-DRACAENA-TYPE-PLAN	Dracaena reflexa or related group Plant	Dracaena Type Plant is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/226-dracaena-reflexa-or-related-group/	https://rosaryplanthouse.com/sale_plants/226.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-228-WINDOW-HAWORTHIA-C	Window Haworthia Cluster	Window Haworthia Cluster is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/228-window-haworthia-cluster/	https://rosaryplanthouse.com/sale_plants/228.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-229-ALOE-MINNIE-BELLE	Aloe Minnie Belle Plant	Aloe Minnie Belle is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/229-aloe-minnie-belle/	https://rosaryplanthouse.com/sale_plants/229.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-230-HAWORTHIA-RETUSA	Haworthia retusa Plant	Haworthia retusa is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/230-haworthia-retusa/	https://rosaryplanthouse.com/sale_plants/230.jpg	in_stock	49.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-232-VARIEGATED-AEONIUM	Variegated Aeonium	Variegated Aeonium is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/232-variegated-aeonium/	https://rosaryplanthouse.com/sale_plants/232.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-234-STRING-OF-BANANAS-	String of Bananas	String of Bananas is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/234-string-of-bananas/	https://rosaryplanthouse.com/sale_plants/234.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-235-PEPEROMIA-NIVALIS	Peperomia nivalis Plant	Peperomia nivalis is a decorative potted foliage plant suited to bright filtered light, airy soil, and steady drainage.	https://rosaryplanthouse.com/plant/235-peperomia-nivalis/	https://rosaryplanthouse.com/sale_plants/235.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-236-HAWORTHIA-ASEMA	Haworthia asema Plant	Haworthia asema is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/236-haworthia-asema/	https://rosaryplanthouse.com/sale_plants/236.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-242-ECHEVERIA-CLARA	Echeveria Clara Plant	Echeveria Clara is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/242-echeveria-clara/	https://rosaryplanthouse.com/sale_plants/242.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-243-GRAPTOVERIA-DEBBIE	Graptoveria Debbie Plant	Graptoveria Debbie is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/243-graptoveria-debbie/	https://rosaryplanthouse.com/sale_plants/243.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-244-VARIEGATED-FOLIAGE	Peperomia obtusifolia 'Variegata' Plant	Variegated Foliage Cutting is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/244-peperomia-obtusifolia-variegata/	https://rosaryplanthouse.com/sale_plants/244.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-246-MEXICAN-SNOWBALL-2	Mexican Snowball	Mexican Snowball is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/246-mexican-snowball/	https://rosaryplanthouse.com/sale_plants/246.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-248-PACHYPHYTUM-COMPAC	Pachyphytum compactum Plant	Pachyphytum compactum is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/248-pachyphytum-compactum/	https://rosaryplanthouse.com/sale_plants/248.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-249-BLUE-GHOSTY-SUCCUL	Blue Ghosty Succulent	Blue Ghosty Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/249-blue-ghosty-succulent/	https://rosaryplanthouse.com/sale_plants/249.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-250-PACHYVERIA-POWDER-	Pachyveria Powder Puff Plant	Pachyveria Powder Puff is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/250-pachyveria-powder-puff/	https://rosaryplanthouse.com/sale_plants/250.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-251-TRADESCANTIA-ZEBRI	Tradescantia Zebrina	Tradescantia Zebrina is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/251-tradescantia-zebrina/	https://rosaryplanthouse.com/sale_plants/251.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-252-SILVER-NARROW-LEAF	Silver Narrow-Leaf Succulent	Silver Narrow-Leaf Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/252-silver-narrow-leaf-succulent/	https://rosaryplanthouse.com/sale_plants/252.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-253-VARIEGATED-SUCCULE	Variegated Succulent Shrub	Variegated Succulent Shrub is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/253-variegated-succulent-shrub/	https://rosaryplanthouse.com/sale_plants/253.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-254-RED-ALTERNANTHERA-	Alternanthera ficoidea group Plant	Red Alternanthera Type is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/254-alternanthera-ficoidea-group/	https://rosaryplanthouse.com/sale_plants/254.jpg	in_stock	59.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-255-WINDOW-HAWORTHIA-2	Window Haworthia	Window Haworthia is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/255-window-haworthia/	https://rosaryplanthouse.com/sale_plants/255.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-256-VARIEGATED-ALOE	Variegated Aloe Plant	Variegated Aloe is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/256-variegated-aloe/	https://rosaryplanthouse.com/sale_plants/256.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-257-MAMMILLARIA-SONQR-	Mammillaria Sonqr Amr Plant	Mammillaria Sonqr Amr is a decorative potted cactus suited to strong light, sharp drainage, and dry watering intervals.	https://rosaryplanthouse.com/plant/257-mammillaria-sonqr-amr/	https://rosaryplanthouse.com/sale_plants/257.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-258-SPOTTED-STAR-SUCCU	Spotted Star Succulent	Spotted Star Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/258-spotted-star-succulent/	https://rosaryplanthouse.com/sale_plants/258.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-259-SPOTTED-ALOE-259	Spotted Aloe	Spotted Aloe is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/259-spotted-aloe/	https://rosaryplanthouse.com/sale_plants/259.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-260-CRYPTANTHUS-ACAULI	Cryptanthus acaulis Plant	Cryptanthus acaulis is a decorative potted foliage plant suited to bright filtered light, airy soil, and steady drainage.	https://rosaryplanthouse.com/plant/260-cryptanthus-acaulis/	https://rosaryplanthouse.com/sale_plants/260.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-261-ZEBRA-HAWORTHIA-26	Zebra Haworthia	Zebra Haworthia is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/261-zebra-haworthia/	https://rosaryplanthouse.com/sale_plants/261.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-262-GREEN-ALOE-ROSETTE	Green Aloe Rosette	Green Aloe Rosette is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/262-green-aloe-rosette/	https://rosaryplanthouse.com/sale_plants/262.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-263-ALOE-VERA-263	Aloe Vera	Aloe Vera is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/263-aloe-vera/	https://rosaryplanthouse.com/sale_plants/263.jpg	in_stock	99.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-264-HAWORTHIOPSIS-COAR	Haworthiopsis coarctata Plant	Haworthiopsis coarctata is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/264-haworthiopsis-coarctata/	https://rosaryplanthouse.com/sale_plants/264.jpg	in_stock	89.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-265-BUNNY-EAR-CACTUS-2	Bunny Ear Cactus	Bunny Ear Cactus is a potted cactus suited to bright, sharply drained growing conditions.	https://rosaryplanthouse.com/plant/265-bunny-ear-cactus/	https://rosaryplanthouse.com/sale_plants/265.jpg	in_stock	99.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-266-RIPPLE-PEPEROMIA-2	Ripple Peperomia	Ripple Peperomia is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/266-ripple-peperomia/	https://rosaryplanthouse.com/sale_plants/266.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-267-PEPEROMIA-CAPERATA	Peperomia caperata Plant	Peperomia caperata is a decorative potted foliage plant suited to bright filtered light, airy soil, and steady drainage.	https://rosaryplanthouse.com/plant/267-peperomia-caperata-green-big/	https://rosaryplanthouse.com/sale_plants/267.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-268-HAWORTHIA-RETUSA	Haworthia retusa Plant	Haworthia retusa is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/268-haworthia-retusa/	https://rosaryplanthouse.com/sale_plants/268.jpg	in_stock	99.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-269-WINDOW-HAWORTHIA-C	Window Haworthia Cluster	Window Haworthia Cluster is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/269-window-haworthia-cluster/	https://rosaryplanthouse.com/sale_plants/269.jpg	in_stock	99.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-270-SPOTTED-GASTERIA-T	Spotted Gasteria Type	Spotted Gasteria Type is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/270-spotted-gasteria-type/	https://rosaryplanthouse.com/sale_plants/270.jpg	in_stock	99.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-271-ALOE-VERA-271	Aloe Vera	Aloe Vera is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/271-aloe-vera/	https://rosaryplanthouse.com/sale_plants/271.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-274-ALOE-VERA-274	Aloe Vera	Aloe Vera is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/274-aloe-vera/	https://rosaryplanthouse.com/sale_plants/274.jpg	in_stock	89.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-275-ZEBRA-HAWORTHIA-27	Zebra Haworthia	Zebra Haworthia is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/275-zebra-haworthia/	https://rosaryplanthouse.com/sale_plants/275.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-276-ZEBRA-HAWORTHIA-27	Zebra Haworthia	Zebra Haworthia is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/276-zebra-haworthia/	https://rosaryplanthouse.com/sale_plants/276.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-280-MISTLETOE-CACTUS-2	Mistletoe Cactus	Mistletoe Cactus is a potted cactus suited to bright, sharply drained growing conditions.	https://rosaryplanthouse.com/plant/280-mistletoe-cactus/	https://rosaryplanthouse.com/sale_plants/280.jpg	in_stock	89.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-281-BABY-RUBBER-PLANT-	Baby Rubber Plant	Baby Rubber Plant is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/281-baby-rubber-plant/	https://rosaryplanthouse.com/sale_plants/281.jpg	in_stock	69.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-283-STACKED-NECKLACE-S	Stacked Necklace Succulent	Stacked Necklace Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/283-stacked-necklace-succulent/	https://rosaryplanthouse.com/sale_plants/283.jpg	in_stock	49.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-285-CYLINDRICAL-SNAKE-	Cylindrical Snake Plant	Cylindrical Snake Plant is a decorative foliage plant suited to bright, airy indoor or balcony conditions.	https://rosaryplanthouse.com/plant/285-cylindrical-snake-plant/	https://rosaryplanthouse.com/sale_plants/285.jpg	in_stock	120.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-287-MEXICAN-SNOWBALL-2	Mexican Snowball	Mexican Snowball is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/287-mexican-snowball/	https://rosaryplanthouse.com/sale_plants/287.jpg	in_stock	120.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-288-ECHEVERIA-RUNYONII	Echeveria runyonii Blue Plant	Echeveria runyonii Blue is a decorative potted succulent suited to bright light, fast-draining soil, and careful watering.	https://rosaryplanthouse.com/plant/288-echeveria-runyonii-blue/	https://rosaryplanthouse.com/sale_plants/288.jpg	in_stock	120.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-291-GOLDEN-BARREL-TYPE	Golden Barrel-Type Cactus	Golden Barrel-Type Cactus is a potted cactus suited to bright, sharply drained growing conditions.	https://rosaryplanthouse.com/plant/291-golden-barrel-type-cactus/	https://rosaryplanthouse.com/sale_plants/291.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-295-ZEBRA-HAWORTHIA-29	Zebra Haworthia	Zebra Haworthia is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/295-zebra-haworthia/	https://rosaryplanthouse.com/sale_plants/295.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-296-PATTERNED-ROSETTE-	Patterned Rosette Succulent	Patterned Rosette Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/296-patterned-rosette-succulent/	https://rosaryplanthouse.com/sale_plants/296.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-297-GOLLUM-JADE-297	Crassula ovata 'Gollum' group Plant	Gollum Jade is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/297-crassula-ovata-gollum-group/	https://rosaryplanthouse.com/sale_plants/297.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-298-ROSE-SUCCULENT-298	Rose Succulent	Rose Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/298-rose-succulent/	https://rosaryplanthouse.com/sale_plants/298.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-299-GREEN-ECHEVERIA-RO	Green Echeveria Rosette	Green Echeveria Rosette is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/299-green-echeveria-rosette/	https://rosaryplanthouse.com/sale_plants/299.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-301-GREEN-ECHEVERIA-RO	Green Echeveria Rosette	Green Echeveria Rosette is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/301-green-echeveria-rosette/	https://rosaryplanthouse.com/sale_plants/301.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-302-RED-EDGED-ECHEVERI	Red-Edged Echeveria	Red-Edged Echeveria is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/302-red-edged-echeveria/	https://rosaryplanthouse.com/sale_plants/302.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-303-DARK-RED-ROSETTE-S	Dark Red Rosette Succulent	Dark Red Rosette Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/303-dark-red-rosette-succulent/	https://rosaryplanthouse.com/sale_plants/303.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-304-WATCH-CHAIN-SUCCUL	Crassula muscosa Plant	Watch Chain Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/304-crassula-muscosa/	https://rosaryplanthouse.com/sale_plants/304.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-306-HOUSELEEK-306	Houseleek	Houseleek is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/306-houseleek/	https://rosaryplanthouse.com/sale_plants/306.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-310-FAIRY-WASHBOARD-31	Haworthiopsis limifolia Plant	Fairy Washboard is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/310-haworthiopsis-limifolia/	https://rosaryplanthouse.com/sale_plants/310.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
RPH-312-PATTERNED-STAR-SUC	Patterned Star Succulent	Patterned Star Succulent is a decorative potted succulent suited to bright, well-drained growing conditions.	https://rosaryplanthouse.com/plant/312-patterned-star-succulent/	https://rosaryplanthouse.com/sale_plants/312.jpg	in_stock	79.00 INR	Rosary Plant House	new	Live plants > Plants	Standard live plant shipping	Transit damage replacement or refund support
